"Unix.Timestamp","UTC_Date_._Time","Central.Standard.Time","Battery","Temperature","Dissolved.Oxygen","Dissolved.Oxygen.Saturation","Q"
"1656523500","2022-06-29 17:25:00","2022-06-29 12:25:00","3.53","20.819","7.935",NA,"0.987"
"1656524100","2022-06-29 17:35:00","2022-06-29 12:35:00","3.53","20.769","7.906",NA,"0.986"
"1656524700","2022-06-29 17:45:00","2022-06-29 12:45:00","3.53","20.719","7.879",NA,"0.986"
"1656525300","2022-06-29 17:55:00","2022-06-29 12:55:00","3.54","20.652","7.868",NA,"0.986"
"1656525900","2022-06-29 18:05:00","2022-06-29 13:05:00","3.54","20.61","7.859",NA,"0.987"
"1656526500","2022-06-29 18:15:00","2022-06-29 13:15:00","3.54","20.618","7.852",NA,"0.987"
"1656527100","2022-06-29 18:25:00","2022-06-29 13:25:00","3.54","20.635","7.835",NA,"0.986"
"1656527700","2022-06-29 18:35:00","2022-06-29 13:35:00","3.54","20.635","7.826",NA,"0.987"
"1656528300","2022-06-29 18:45:00","2022-06-29 13:45:00","3.53","20.635","7.811",NA,"0.987"
"1656528900","2022-06-29 18:55:00","2022-06-29 13:55:00","3.53","20.635","7.782",NA,"0.986"
"1656529500","2022-06-29 19:05:00","2022-06-29 14:05:00","3.53","20.635","7.752",NA,"0.986"
"1656530100","2022-06-29 19:15:00","2022-06-29 14:15:00","3.53","20.627","7.74",NA,"0.986"
"1656530700","2022-06-29 19:25:00","2022-06-29 14:25:00","3.53","20.652","7.716",NA,"0.986"
"1656531300","2022-06-29 19:35:00","2022-06-29 14:35:00","3.53","20.702","7.68",NA,"0.986"
"1656531900","2022-06-29 19:45:00","2022-06-29 14:45:00","3.53","20.719","7.682",NA,"0.986"
"1656532500","2022-06-29 19:55:00","2022-06-29 14:55:00","3.53","20.752","7.668",NA,"0.987"
"1656533100","2022-06-29 20:05:00","2022-06-29 15:05:00","3.53","20.778","7.638",NA,"0.986"
"1656533700","2022-06-29 20:15:00","2022-06-29 15:15:00","3.53","20.794","7.615",NA,"0.986"
"1656534300","2022-06-29 20:25:00","2022-06-29 15:25:00","3.53","20.811","7.59",NA,"0.986"
"1656534900","2022-06-29 20:35:00","2022-06-29 15:35:00","3.53","20.853","7.562",NA,"0.986"
"1656535500","2022-06-29 20:45:00","2022-06-29 15:45:00","3.53","20.895","7.541",NA,"0.987"
"1656536100","2022-06-29 20:55:00","2022-06-29 15:55:00","3.53","20.895","7.509",NA,"0.986"
"1656536700","2022-06-29 21:05:00","2022-06-29 16:05:00","3.53","20.903","7.474",NA,"0.986"
"1656537300","2022-06-29 21:15:00","2022-06-29 16:15:00","3.53","20.895","7.448",NA,"0.987"
"1656537900","2022-06-29 21:25:00","2022-06-29 16:25:00","3.53","20.87","7.413",NA,"0.986"
"1656538500","2022-06-29 21:35:00","2022-06-29 16:35:00","3.53","20.844","7.378",NA,"0.986"
"1656539100","2022-06-29 21:45:00","2022-06-29 16:45:00","3.53","20.803","7.341",NA,"0.986"
"1656539700","2022-06-29 21:55:00","2022-06-29 16:55:00","3.53","20.736","7.323",NA,"0.987"
"1656540300","2022-06-29 22:05:00","2022-06-29 17:05:00","3.53","20.719","7.286",NA,"0.986"
"1656540900","2022-06-29 22:15:00","2022-06-29 17:15:00","3.53","20.66","7.258",NA,"0.986"
"1656541500","2022-06-29 22:25:00","2022-06-29 17:25:00","3.53","20.593","7.236",NA,"0.987"
"1656542100","2022-06-29 22:35:00","2022-06-29 17:35:00","3.53","20.577","7.208",NA,"0.986"
"1656542700","2022-06-29 22:45:00","2022-06-29 17:45:00","3.53","20.551","7.188",NA,"0.986"
"1656543300","2022-06-29 22:55:00","2022-06-29 17:55:00","3.53","20.577","7.154",NA,"0.986"
"1656543900","2022-06-29 23:05:00","2022-06-29 18:05:00","3.53","20.56","7.14",NA,"0.987"
"1656544500","2022-06-29 23:15:00","2022-06-29 18:15:00","3.53","20.568","7.103",NA,"0.986"
"1656545100","2022-06-29 23:25:00","2022-06-29 18:25:00","3.53","20.585","7.074",NA,"0.986"
"1656545700","2022-06-29 23:35:00","2022-06-29 18:35:00","3.53","20.61","7.051",NA,"0.986"
"1656546300","2022-06-29 23:45:00","2022-06-29 18:45:00","3.53","20.652","7.032",NA,"0.986"
"1656546900","2022-06-29 23:55:00","2022-06-29 18:55:00","3.53","20.702","6.987",NA,"0.986"
"1656547500","2022-06-30 00:05:00","2022-06-29 19:05:00","3.53","20.752","6.946",NA,"0.986"
"1656548100","2022-06-30 00:15:00","2022-06-29 19:15:00","3.53","20.786","6.907",NA,"0.986"
"1656548700","2022-06-30 00:25:00","2022-06-29 19:25:00","3.53","20.836","6.857",NA,"0.986"
"1656549300","2022-06-30 00:35:00","2022-06-29 19:35:00","3.53","20.861","6.834",NA,"0.986"
"1656549900","2022-06-30 00:45:00","2022-06-29 19:45:00","3.53","20.895","6.784",NA,"0.986"
"1656550500","2022-06-30 00:55:00","2022-06-29 19:55:00","3.53","20.895","6.75",NA,"0.986"
"1656551100","2022-06-30 01:05:00","2022-06-29 20:05:00","3.53","20.903","6.713",NA,"0.986"
"1656551700","2022-06-30 01:15:00","2022-06-29 20:15:00","3.53","20.903","6.682",NA,"0.987"
"1656552300","2022-06-30 01:25:00","2022-06-29 20:25:00","3.53","20.903","6.649",NA,"0.986"
"1656552900","2022-06-30 01:35:00","2022-06-29 20:35:00","3.53","20.92","6.619",NA,"0.986"
"1656553500","2022-06-30 01:45:00","2022-06-29 20:45:00","3.53","20.895","6.585",NA,"0.986"
"1656554100","2022-06-30 01:55:00","2022-06-29 20:55:00","3.53","20.861","6.556",NA,"0.986"
"1656554700","2022-06-30 02:05:00","2022-06-29 21:05:00","3.53","20.769","6.509",NA,"0.986"
"1656555300","2022-06-30 02:15:00","2022-06-29 21:15:00","3.53","20.602","6.44",NA,"0.987"
"1656555900","2022-06-30 02:25:00","2022-06-29 21:25:00","3.53","20.476","6.392",NA,"0.987"
"1656556500","2022-06-30 02:35:00","2022-06-29 21:35:00","3.53","20.384","6.357",NA,"0.987"
"1656557100","2022-06-30 02:45:00","2022-06-29 21:45:00","3.53","20.35","6.32",NA,"0.987"
"1656557700","2022-06-30 02:55:00","2022-06-29 21:55:00","3.53","20.317","6.289",NA,"0.987"
"1656558300","2022-06-30 03:05:00","2022-06-29 22:05:00","3.53","20.292","6.257",NA,"0.987"
"1656558900","2022-06-30 03:15:00","2022-06-29 22:15:00","3.53","20.242","6.212",NA,"0.987"
"1656559500","2022-06-30 03:25:00","2022-06-29 22:25:00","3.53","20.242","6.161",NA,"0.986"
"1656560100","2022-06-30 03:35:00","2022-06-29 22:35:00","3.53","20.325","6.137",NA,"0.987"
"1656560700","2022-06-30 03:45:00","2022-06-29 22:45:00","3.53","20.334","6.094",NA,"0.986"
"1656561300","2022-06-30 03:55:00","2022-06-29 22:55:00","3.53","20.35","6.051",NA,"0.986"
"1656561900","2022-06-30 04:05:00","2022-06-29 23:05:00","3.53","20.359","6.004",NA,"0.986"
"1656562500","2022-06-30 04:15:00","2022-06-29 23:15:00","3.53","20.392","5.966",NA,"0.987"
"1656563100","2022-06-30 04:25:00","2022-06-29 23:25:00","3.53","20.392","5.909",NA,"0.986"
"1656563700","2022-06-30 04:35:00","2022-06-29 23:35:00","3.53","20.426","5.857",NA,"0.986"
"1656564300","2022-06-30 04:45:00","2022-06-29 23:45:00","3.53","20.376","5.808",NA,"0.987"
"1656564900","2022-06-30 04:55:00","2022-06-29 23:55:00","3.53","20.334","5.735",NA,"0.986"
"1656565500","2022-06-30 05:05:00","2022-06-30 00:05:00","3.53","20.359","5.677",NA,"0.987"
"1656566100","2022-06-30 05:15:00","2022-06-30 00:15:00","3.53","20.376","5.635",NA,"0.986"
"1656566700","2022-06-30 05:25:00","2022-06-30 00:25:00","3.53","20.409","5.59",NA,"0.987"
"1656567300","2022-06-30 05:35:00","2022-06-30 00:35:00","3.53","20.426","5.539",NA,"0.987"
"1656567900","2022-06-30 05:45:00","2022-06-30 00:45:00","3.53","20.443","5.479",NA,"0.987"
"1656568500","2022-06-30 05:55:00","2022-06-30 00:55:00","3.53","20.451","5.419",NA,"0.987"
"1656569100","2022-06-30 06:05:00","2022-06-30 01:05:00","3.53","20.476","5.359",NA,"0.986"
"1656569700","2022-06-30 06:15:00","2022-06-30 01:15:00","3.53","20.468","5.295",NA,"0.986"
"1656570300","2022-06-30 06:25:00","2022-06-30 01:25:00","3.53","20.476","5.232",NA,"0.987"
"1656570900","2022-06-30 06:35:00","2022-06-30 01:35:00","3.53","20.493","5.17",NA,"0.986"
"1656571500","2022-06-30 06:45:00","2022-06-30 01:45:00","3.53","20.501","5.12",NA,"0.986"
"1656572100","2022-06-30 06:55:00","2022-06-30 01:55:00","3.53","20.51","5.07",NA,"0.987"
"1656572700","2022-06-30 07:05:00","2022-06-30 02:05:00","3.53","20.526","5.02",NA,"0.987"
"1656573300","2022-06-30 07:15:00","2022-06-30 02:15:00","3.53","20.577","4.997",NA,"0.987"
"1656573900","2022-06-30 07:25:00","2022-06-30 02:25:00","3.53","20.585","4.95",NA,"0.987"
"1656574500","2022-06-30 07:35:00","2022-06-30 02:35:00","3.53","20.618","4.885",NA,"0.987"
"1656575100","2022-06-30 07:45:00","2022-06-30 02:45:00","3.53","20.602","4.831",NA,"0.987"
"1656575700","2022-06-30 07:55:00","2022-06-30 02:55:00","3.53","20.635","4.774",NA,"0.987"
"1656576300","2022-06-30 08:05:00","2022-06-30 03:05:00","3.53","20.61","4.731",NA,"0.987"
"1656576900","2022-06-30 08:15:00","2022-06-30 03:15:00","3.53","20.585","4.687",NA,"0.987"
"1656577500","2022-06-30 08:25:00","2022-06-30 03:25:00","3.53","20.51","4.622",NA,"0.987"
"1656578100","2022-06-30 08:35:00","2022-06-30 03:35:00","3.53","20.409","4.547",NA,"0.987"
"1656578700","2022-06-30 08:45:00","2022-06-30 03:45:00","3.53","20.334","4.471",NA,"0.987"
"1656579300","2022-06-30 08:55:00","2022-06-30 03:55:00","3.53","20.275","4.412",NA,"0.987"
"1656579900","2022-06-30 09:05:00","2022-06-30 04:05:00","3.53","20.216","4.35",NA,"0.988"
"1656580500","2022-06-30 09:15:00","2022-06-30 04:15:00","3.53","20.175","4.277",NA,"0.987"
"1656581100","2022-06-30 09:25:00","2022-06-30 04:25:00","3.53","20.191","4.215",NA,"0.987"
"1656581700","2022-06-30 09:35:00","2022-06-30 04:35:00","3.53","20.183","4.155",NA,"0.987"
"1656582300","2022-06-30 09:45:00","2022-06-30 04:45:00","3.53","20.166","4.092",NA,"0.987"
"1656582900","2022-06-30 09:55:00","2022-06-30 04:55:00","3.53","20.183","4.026",NA,"0.987"
"1656583500","2022-06-30 10:05:00","2022-06-30 05:05:00","3.53","20.175","3.949",NA,"0.987"
"1656584100","2022-06-30 10:15:00","2022-06-30 05:15:00","3.53","20.216","3.875",NA,"0.987"
"1656584700","2022-06-30 10:25:00","2022-06-30 05:25:00","3.53","20.225","3.817",NA,"0.987"
"1656585300","2022-06-30 10:35:00","2022-06-30 05:35:00","3.53","20.292","3.76",NA,"0.987"
"1656585900","2022-06-30 10:45:00","2022-06-30 05:45:00","3.53","20.401","3.708",NA,"0.988"
"1656586500","2022-06-30 10:55:00","2022-06-30 05:55:00","3.53","20.484","3.634",NA,"0.987"
"1656587100","2022-06-30 11:05:00","2022-06-30 06:05:00","3.53","20.585","3.534",NA,"0.987"
"1656587700","2022-06-30 11:15:00","2022-06-30 06:15:00","3.53","20.585","3.455",NA,"0.987"
"1656588300","2022-06-30 11:25:00","2022-06-30 06:25:00","3.53","20.644","3.354",NA,"0.987"
"1656588900","2022-06-30 11:35:00","2022-06-30 06:35:00","3.53","20.66","3.254",NA,"0.987"
"1656589500","2022-06-30 11:45:00","2022-06-30 06:45:00","3.53","20.694","3.156",NA,"0.987"
"1656590100","2022-06-30 11:55:00","2022-06-30 06:55:00","3.53","20.736","3.054",NA,"0.987"
"1656590700","2022-06-30 12:05:00","2022-06-30 07:05:00","3.53","20.744","2.935",NA,"0.987"
"1656591300","2022-06-30 12:15:00","2022-06-30 07:15:00","3.53","20.702","2.829",NA,"0.986"
"1656591900","2022-06-30 12:25:00","2022-06-30 07:25:00","3.53","20.719","2.74",NA,"0.987"
"1656592500","2022-06-30 12:35:00","2022-06-30 07:35:00","3.53","20.727","2.654",NA,"0.986"
"1656593100","2022-06-30 12:45:00","2022-06-30 07:45:00","3.53","20.744","2.566",NA,"0.986"
"1656593700","2022-06-30 12:55:00","2022-06-30 07:55:00","3.53","20.736","2.488",NA,"0.987"
"1656594300","2022-06-30 13:05:00","2022-06-30 08:05:00","3.53","20.736","2.387",NA,"0.986"
"1656594900","2022-06-30 13:15:00","2022-06-30 08:15:00","3.53","20.719","2.281",NA,"0.986"
"1656595500","2022-06-30 13:25:00","2022-06-30 08:25:00","3.53","20.702","2.165",NA,"0.986"
"1656596100","2022-06-30 13:35:00","2022-06-30 08:35:00","3.53","20.677","2.046",NA,"0.986"
"1656596700","2022-06-30 13:45:00","2022-06-30 08:45:00","3.53","20.635","1.934",NA,"0.985"
"1656597300","2022-06-30 13:55:00","2022-06-30 08:55:00","3.53","20.577","1.821",NA,"0.985"
"1656597900","2022-06-30 14:05:00","2022-06-30 09:05:00","3.53","20.593","1.695",NA,"0.984"
"1656598500","2022-06-30 14:15:00","2022-06-30 09:15:00","3.53","20.61","1.573",NA,"0.983"
"1656599100","2022-06-30 14:25:00","2022-06-30 09:25:00","3.53","20.635","1.461",NA,"0.982"
"1656599700","2022-06-30 14:35:00","2022-06-30 09:35:00","3.53","20.652","1.364",NA,"0.982"
"1656600300","2022-06-30 14:45:00","2022-06-30 09:45:00","3.53","20.644","1.256",NA,"0.981"
"1656600900","2022-06-30 14:55:00","2022-06-30 09:55:00","3.53","20.669","1.137",NA,"0.98"
"1656601500","2022-06-30 15:05:00","2022-06-30 10:05:00","3.53","20.694","1.036",NA,"0.979"
"1656602100","2022-06-30 15:15:00","2022-06-30 10:15:00","3.53","20.711","0.929",NA,"0.978"
"1656602700","2022-06-30 15:25:00","2022-06-30 10:25:00","3.53","20.727","0.822",NA,"0.977"
"1656603300","2022-06-30 15:35:00","2022-06-30 10:35:00","3.52","20.761","0.718",NA,"0.975"
"1656603900","2022-06-30 15:45:00","2022-06-30 10:45:00","3.52","20.736","0.621",NA,"0.974"
"1656604500","2022-06-30 15:55:00","2022-06-30 10:55:00","3.52","20.736","0.541",NA,"0.973"
"1656605100","2022-06-30 16:05:00","2022-06-30 11:05:00","3.52","20.769","0.493",NA,"0.972"
"1656605700","2022-06-30 16:15:00","2022-06-30 11:15:00","3.52","20.819","0.435",NA,"0.972"
"1656606300","2022-06-30 16:25:00","2022-06-30 11:25:00","3.52","20.811","0.373",NA,"0.971"
"1656606900","2022-06-30 16:35:00","2022-06-30 11:35:00","3.52","20.844","0.336",NA,"0.972"
"1656607500","2022-06-30 16:45:00","2022-06-30 11:45:00","3.52","20.87","0.315",NA,"0.972"
"1656608100","2022-06-30 16:55:00","2022-06-30 11:55:00","3.52","20.903","0.29",NA,"0.972"
"1656608700","2022-06-30 17:05:00","2022-06-30 12:05:00","3.52","20.87","0.25",NA,"0.972"
"1656609300","2022-06-30 17:15:00","2022-06-30 12:15:00","3.52","20.844","0.21",NA,"0.972"
"1656609900","2022-06-30 17:25:00","2022-06-30 12:25:00","3.52","20.828","0.169",NA,"0.972"
"1656610500","2022-06-30 17:35:00","2022-06-30 12:35:00","3.52","20.794","0.129",NA,"0.971"
"1656611100","2022-06-30 17:45:00","2022-06-30 12:45:00","3.52","20.769","0.104",NA,"0.971"
"1656611700","2022-06-30 17:55:00","2022-06-30 12:55:00","3.52","20.727","0.084",NA,"0.971"
"1656612300","2022-06-30 18:05:00","2022-06-30 13:05:00","3.53","20.66","0.069",NA,"0.971"
"1656612900","2022-06-30 18:15:00","2022-06-30 13:15:00","3.53","20.627","0.058",NA,"0.971"
"1656613500","2022-06-30 18:25:00","2022-06-30 13:25:00","3.53","20.635","0.049",NA,"0.971"
"1656614100","2022-06-30 18:35:00","2022-06-30 13:35:00","3.52","20.652","0.041",NA,"0.971"
"1656614700","2022-06-30 18:45:00","2022-06-30 13:45:00","3.53","20.644","0.036",NA,"0.971"
"1656615300","2022-06-30 18:55:00","2022-06-30 13:55:00","3.52","20.66","0.03",NA,"0.971"
"1656615900","2022-06-30 19:05:00","2022-06-30 14:05:00","3.53","20.627","0.029",NA,"0.971"
"1656616500","2022-06-30 19:15:00","2022-06-30 14:15:00","3.53","20.644","0.029",NA,"0.971"
"1656617100","2022-06-30 19:25:00","2022-06-30 14:25:00","3.52","20.66","0.029",NA,"0.971"
"1656617700","2022-06-30 19:35:00","2022-06-30 14:35:00","3.52","20.694","0.03",NA,"0.971"
"1656618300","2022-06-30 19:45:00","2022-06-30 14:45:00","3.52","20.719","0.03",NA,"0.971"
"1656618900","2022-06-30 19:55:00","2022-06-30 14:55:00","3.52","20.711","0.03",NA,"0.971"
"1656619500","2022-06-30 20:05:00","2022-06-30 15:05:00","3.52","20.744","0.029",NA,"0.971"
"1656620100","2022-06-30 20:15:00","2022-06-30 15:15:00","3.52","20.761","0.029",NA,"0.971"
"1656620700","2022-06-30 20:25:00","2022-06-30 15:25:00","3.52","20.786","0.029",NA,"0.971"
"1656621300","2022-06-30 20:35:00","2022-06-30 15:35:00","3.52","20.828","0.029",NA,"0.971"
"1656621900","2022-06-30 20:45:00","2022-06-30 15:45:00","3.52","20.87","0.029",NA,"0.971"
"1656622500","2022-06-30 20:55:00","2022-06-30 15:55:00","3.52","20.886","0.03",NA,"0.971"
"1656623100","2022-06-30 21:05:00","2022-06-30 16:05:00","3.52","20.886","0.029",NA,"0.971"
"1656623700","2022-06-30 21:15:00","2022-06-30 16:15:00","3.52","20.886","0.029",NA,"0.971"
"1656624300","2022-06-30 21:25:00","2022-06-30 16:25:00","3.52","20.87","0.029",NA,"0.971"
"1656624900","2022-06-30 21:35:00","2022-06-30 16:35:00","3.52","20.844","0.029",NA,"0.971"
"1656625500","2022-06-30 21:45:00","2022-06-30 16:45:00","3.52","20.811","0.029",NA,"0.971"
"1656626100","2022-06-30 21:55:00","2022-06-30 16:55:00","3.52","20.778","0.03",NA,"0.971"
"1656626700","2022-06-30 22:05:00","2022-06-30 17:05:00","3.52","20.744","0.03",NA,"0.971"
"1656627300","2022-06-30 22:15:00","2022-06-30 17:15:00","3.52","20.685","0.03",NA,"0.971"
"1656627900","2022-06-30 22:25:00","2022-06-30 17:25:00","3.52","20.652","0.029",NA,"0.971"
"1656628500","2022-06-30 22:35:00","2022-06-30 17:35:00","3.52","20.593","0.029",NA,"0.971"
"1656629100","2022-06-30 22:45:00","2022-06-30 17:45:00","3.53","20.551","0.03",NA,"0.971"
"1656629700","2022-06-30 22:55:00","2022-06-30 17:55:00","3.53","20.56","0.029",NA,"0.971"
"1656630300","2022-06-30 23:05:00","2022-06-30 18:05:00","3.53","20.577","0.03",NA,"0.971"
"1656630900","2022-06-30 23:15:00","2022-06-30 18:15:00","3.53","20.56","0.03",NA,"0.971"
"1656631500","2022-06-30 23:25:00","2022-06-30 18:25:00","3.53","20.577","0.03",NA,"0.971"
"1656632100","2022-06-30 23:35:00","2022-06-30 18:35:00","3.52","20.627","0.029",NA,"0.971"
"1656632700","2022-06-30 23:45:00","2022-06-30 18:45:00","3.52","20.627","0.03",NA,"0.971"
"1656633300","2022-06-30 23:55:00","2022-06-30 18:55:00","3.52","20.66","0.03",NA,"0.971"
"1656633900","2022-07-01 00:05:00","2022-06-30 19:05:00","3.52","20.669","0.029",NA,"0.971"
"1656634500","2022-07-01 00:15:00","2022-06-30 19:15:00","3.52","20.719","0.03",NA,"0.971"
"1656635100","2022-07-01 00:25:00","2022-06-30 19:25:00","3.52","20.744","0.029",NA,"0.971"
"1656635700","2022-07-01 00:35:00","2022-06-30 19:35:00","3.52","20.752","0.03",NA,"0.971"
"1656636300","2022-07-01 00:45:00","2022-06-30 19:45:00","3.52","20.778","0.029",NA,"0.971"
"1656636900","2022-07-01 00:55:00","2022-06-30 19:55:00","3.52","20.803","0.03",NA,"0.971"
"1656637500","2022-07-01 01:05:00","2022-06-30 20:05:00","3.52","20.828","0.03",NA,"0.971"
"1656638100","2022-07-01 01:15:00","2022-06-30 20:15:00","3.52","20.895","0.03",NA,"0.971"
"1656638700","2022-07-01 01:25:00","2022-06-30 20:25:00","3.52","20.886","0.03",NA,"0.971"
"1656639300","2022-07-01 01:35:00","2022-06-30 20:35:00","3.52","20.878","0.03",NA,"0.971"
"1656639900","2022-07-01 01:45:00","2022-06-30 20:45:00","3.52","20.886","0.03",NA,"0.971"
"1656640500","2022-07-01 01:55:00","2022-06-30 20:55:00","3.52","20.886","0.031",NA,"0.971"
"1656641100","2022-07-01 02:05:00","2022-06-30 21:05:00","3.52","20.786","0.03",NA,"0.971"
"1656641700","2022-07-01 02:15:00","2022-06-30 21:15:00","3.52","20.685","0.029",NA,"0.971"
"1656642300","2022-07-01 02:25:00","2022-06-30 21:25:00","3.53","20.56","0.029",NA,"0.971"
"1656642900","2022-07-01 02:35:00","2022-06-30 21:35:00","3.53","20.51","0.029",NA,"0.971"
"1656643500","2022-07-01 02:45:00","2022-06-30 21:45:00","3.53","20.426","0.029",NA,"0.971"
"1656644100","2022-07-01 02:55:00","2022-06-30 21:55:00","3.53","20.359","0.03",NA,"0.972"
"1656644700","2022-07-01 03:05:00","2022-06-30 22:05:00","3.53","20.325","0.029",NA,"0.971"
"1656645300","2022-07-01 03:15:00","2022-06-30 22:15:00","3.53","20.292","0.029",NA,"0.971"
"1656645900","2022-07-01 03:25:00","2022-06-30 22:25:00","3.53","20.275","0.03",NA,"0.971"
"1656646500","2022-07-01 03:35:00","2022-06-30 22:35:00","3.53","20.309","0.03",NA,"0.971"
"1656647100","2022-07-01 03:45:00","2022-06-30 22:45:00","3.53","20.35","0.03",NA,"0.971"
"1656647700","2022-07-01 03:55:00","2022-06-30 22:55:00","3.53","20.384","0.029",NA,"0.971"
"1656648300","2022-07-01 04:05:00","2022-06-30 23:05:00","3.53","20.384","0.029",NA,"0.971"
"1656648900","2022-07-01 04:15:00","2022-06-30 23:15:00","3.53","20.359","0.03",NA,"0.971"
"1656649500","2022-07-01 04:25:00","2022-06-30 23:25:00","3.53","20.376","0.03",NA,"0.971"
"1656650100","2022-07-01 04:35:00","2022-06-30 23:35:00","3.53","20.359","0.03",NA,"0.971"
"1656650700","2022-07-01 04:45:00","2022-06-30 23:45:00","3.53","20.384","0.029",NA,"0.971"
"1656651300","2022-07-01 04:55:00","2022-06-30 23:55:00","3.53","20.342","0.029",NA,"0.971"
"1656651900","2022-07-01 05:05:00","2022-07-01 00:05:00","3.53","20.317","0.03",NA,"0.971"
"1656652500","2022-07-01 05:15:00","2022-07-01 00:15:00","3.53","20.334","0.029",NA,"0.971"
"1656653100","2022-07-01 05:25:00","2022-07-01 00:25:00","3.53","20.309","0.029",NA,"0.971"
"1656653700","2022-07-01 05:35:00","2022-07-01 00:35:00","3.53","20.325","0.03",NA,"0.971"
"1656654300","2022-07-01 05:45:00","2022-07-01 00:45:00","3.53","20.317","0.029",NA,"0.971"
"1656654900","2022-07-01 05:55:00","2022-07-01 00:55:00","3.53","20.35","0.029",NA,"0.971"
"1656655500","2022-07-01 06:05:00","2022-07-01 01:05:00","3.53","20.384","0.029",NA,"0.971"
"1656656100","2022-07-01 06:15:00","2022-07-01 01:15:00","3.53","20.409","0.029",NA,"0.971"
"1656656700","2022-07-01 06:25:00","2022-07-01 01:25:00","3.53","20.401","0.029",NA,"0.971"
"1656657300","2022-07-01 06:35:00","2022-07-01 01:35:00","3.53","20.401","0.029",NA,"0.971"
"1656657900","2022-07-01 06:45:00","2022-07-01 01:45:00","3.53","20.409","0.03",NA,"0.971"
"1656658500","2022-07-01 06:55:00","2022-07-01 01:55:00","3.53","20.417","0.03",NA,"0.971"
"1656659100","2022-07-01 07:05:00","2022-07-01 02:05:00","3.53","20.426","0.029",NA,"0.971"
"1656659700","2022-07-01 07:15:00","2022-07-01 02:15:00","3.53","20.451","0.029",NA,"0.971"
"1656660300","2022-07-01 07:25:00","2022-07-01 02:25:00","3.53","20.501","0.029",NA,"0.971"
"1656660900","2022-07-01 07:35:00","2022-07-01 02:35:00","3.52","20.551","0.03",NA,"0.971"
"1656661500","2022-07-01 07:45:00","2022-07-01 02:45:00","3.52","20.593","0.029",NA,"0.971"
"1656662100","2022-07-01 07:55:00","2022-07-01 02:55:00","3.52","20.627","0.03",NA,"0.971"
"1656662700","2022-07-01 08:05:00","2022-07-01 03:05:00","3.52","20.635","0.029",NA,"0.971"
"1656663300","2022-07-01 08:15:00","2022-07-01 03:15:00","3.52","20.602","0.029",NA,"0.971"
"1656663900","2022-07-01 08:25:00","2022-07-01 03:25:00","3.52","20.585","0.03",NA,"0.971"
"1656664500","2022-07-01 08:35:00","2022-07-01 03:35:00","3.52","20.543","0.03",NA,"0.971"
"1656665100","2022-07-01 08:45:00","2022-07-01 03:45:00","3.53","20.501","0.029",NA,"0.971"
"1656665700","2022-07-01 08:55:00","2022-07-01 03:55:00","3.53","20.476","0.029",NA,"0.971"
"1656666300","2022-07-01 09:05:00","2022-07-01 04:05:00","3.53","20.417","0.029",NA,"0.971"
"1656666900","2022-07-01 09:15:00","2022-07-01 04:15:00","3.53","20.342","0.029",NA,"0.971"
"1656667500","2022-07-01 09:25:00","2022-07-01 04:25:00","3.53","20.3","0.029",NA,"0.971"
